Left,Right
201,13
757,7
1039,140
153,111
770,7
763,92
1622,44
303,87
590,41
982,49
809,97
321,24
692,51
384,35
813,20
1268,35
1076,141
1040,136
689,132
840,80
1143,111
190,6
1088,22
217,35
622,51
542,129
1461,120
569,97
746,58
1494,90
1036,117
998,42
638,33
1510,44
1098,7
721,144
322,31
1227,69
559,11
599,25
292,19
224,7
379,141
258,81
433,21
739,143
808,30
975,126
1069,29
1608,53
441,30
1472,36
1170,119
1574,117
1045,120
288,101
602,33
1245,92
1431,119
1304,110
923,138
948,96
1059,7
1210,42
979,99
171,22
541,96
1045,100
230,91
399,60
1142,140
1475,18
1363,85
304,138
273,121
1200,55
412,72
1596,5
543,46
1281,41
378,87
988,33
188,135
241,69
989,47
1168,57
1635,105
1414,115
1386,86
1633,135
660,53
1164,39
217,3
1173,121
1319,127
1175,121
1112,21
1019,120
291,46
1440,139
565,41
470,94
541,105
216,97
1129,137
1194,29
1154,122
1062,134
850,78
1568,41
530,55
185,70
239,86
1355,66
225,82
590,88
1238,1
901,55
854,30
1032,7
1398,1
1446,14
1284,147
416,6
1352,65
675,35
742,66
1464,46
975,121
1096,107
191,83
433,106
1198,81
1430,93
1163,144
1471,95
178,93
192,72
1137,29
1273,135
397,70
702,104
1111,112
456,93
1392,53
310,127
1488,108
1633,64
341,15
930,108
1007,67
562,59
295,3
348,29
171,121
717,25
1271,5
581,78
223,120
780,112
717,116
1604,130
1171,141
982,124
1323,76
1224,114
1568,115
1233,26
1028,50
1016,100
1531,42
745,96
818,39
782,12
1418,18
548,120
1485,79
155,27
590,125
849,109
1617,134
625,113
791,65
180,98
1222,38
1375,10
1537,6
1162,149
970,2
1590,123
1430,47
1219,143
918,121
820,69
864,132
950,120
1030,33
1175,39
1420,39
1464,39
724,109
641,129
1055,44
370,79
314,55
520,49
1471,129
174,84
741,93
368,128
871,28
370,16
1613,73
999,130
1394,62
1552,78
194,129
576,49
987,76
1138,54
577,72
1174,52
638,139
781,31
739,33
1066,84
1379,103
1272,139
1570,45
1470,113
1280,123
1248,22
865,86
180,15
904,129
498,111
950,21
1577,147
720,25
1452,19
981,127
619,138
831,18
389,78
1620,86
1420,144
1536,68
733,19
1475,146
630,47
795,144
1631,39
1516,17
242,99
1163,41
1167,26
1542,10
1022,39
1389,10
784,58
1006,82
940,37
1461,125
1578,101
1180,2
265,126
940,82
604,90
1077,54
437,22
1524,107
585,49
602,57
1401,16
491,129
330,100
866,125
594,133
863,42
403,89
1626,11
1272,11
970,72
627,149
279,29
1038,27
1061,18
989,110
506,65
734,24
1092,123
381,52
663,147
659,68
1494,98
1105,3
1168,17
1504,9
1068,16
882,39
729,102
293,63
484,93
1041,73
1646,101
814,83
157,29
270,139
854,44
1228,116
1372,105
930,86
486,135
614,1
1620,146
1121,59
1448,123
256,99
1645,36
1183,9
861,11
694,100
1387,102
1414,12
786,142
812,112
619,26
1503,93
1210,4
1197,2
798,46
1197,129
1254,134
735,146
1306,127
606,72
412,135
352,110
587,65
484,116
1294,84
1309,44
1649,46
1577,76
708,45
580,10
692,84
990,117
1226,120
1293,37
519,91
1227,130
743,4
436,117
359,126
258,136
841,90
892,14
285,69
470,94
1027,137
1088,46
425,118
551,91
1527,71
716,107
1638,3
682,12
1194,40
589,73
1398,37
1456,19
514,63
447,148
308,145
1231,117
909,115
1276,51
1239,108
621,3
820,17
694,31
1631,80
1087,44
933,96
244,88
509,17
1139,55
1431,40
1516,122
1561,80
1251,35
992,26
357,69
408,98
166,79
680,28
396,21
534,61
484,102
1397,135
758,96
830,132
894,95
654,33
621,85
1446,82
618,14
755,78
1243,149
894,11
638,30
290,82
1265,109
1463,77
1224,67
1291,28
525,70
942,15
1277,94
1009,60
1331,66
593,86
1382,6
626,118
374,23
791,117
1028,64
594,113
1277,83
1261,8
270,90
610,37
1418,130
599,45
608,122
639,123
979,14
795,100
742,82
930,36
1034,141
1488,105
1087,72
295,50
675,12
1432,38
1015,74
327,115
286,127
1248,40
727,147
1531,143
770,53
1103,142
1358,56
986,91
883,96
1368,115
632,131
726,33
1199,137
1616,108
1371,104
1282,140
501,144
485,13
642,9
880,41
1132,46
329,82
407,81
571,100
306,83
900,38
404,2
714,97
1194,114
531,94
639,55
562,67
731,137
1026,79
1339,48
364,18
1581,117
665,86
1077,2
663,80
329,42
256,71
735,72
849,42
1206,83
1463,117
952,50
1176,8
1107,12
448,8
1189,140
233,90
1572,81
536,122
1045,71
1083,64
1184,47
565,99
368,87
260,118
1486,11
647,37
331,37
1467,104
948,113
951,37
254,94
1112,137
952,109
976,126
1413,67
783,24
918,2
1221,123
1361,133
592,85
176,94
986,140
784,109
671,47
1628,23
447,65
151,141
151,61
151,115
151,66
151,11
151,102
151,126
151,12
151,97
151,17
151,77
151,88
151,88
151,28
151,90
151,106
151,13
151,106
151,40
151,75
151,43
151,28
151,98
151,141
151,88
151,145
151,45
151,146
151,112
151,18
151,67
151,116
151,54
151,45
151,112
151,90
151,3
151,86
151,15
151,77
151,30
151,142
151,50
151,64
151,37
151,36
151,106
151,19
151,20
151,18
151,100
151,17
151,105
151,144
151,81
151,10
151,91
151,118
151,79
151,105
151,41
151,53
151,30
151,20
151,120
151,46
151,14
151,103
151,150
151,8
151,72
151,100
151,116
151,119
151,69
151,141
151,52
151,149
151,32
151,150
151,135
151,11
151,149
151,103
151,48
151,24
151,46
151,150
151,149
151,137
151,27
151,114
151,51
151,125
151,120
151,41
151,39
151,114
151,107
151,100
151,36
151,98
151,95
151,1
151,78
151,129
151,20
151,10
151,7
151,130
151,81
151,127
151,95
151,101
151,79
151,50
151,47
151,133
151,83
151,38
151,52
151,128
151,27
151,7
151,76
151,31
151,106
151,45
151,109
151,11
151,19
151,128
151,52
151,43
151,148
151,110
151,68
151,32
151,108
151,87
151,70
151,105
151,34
151,141
151,118
151,146
151,11
151,139
151,135
151,42
151,1
151,32
151,145
151,74
151,61
151,61
151,27
151,86
151,111
151,51
151,73
151,124
151,42
151,126
151,76
151,140
151,44
151,10
151,66
151,15
151,24
151,115
151,68
151,19
151,75
151,69
151,57
151,71
151,111
151,18
151,85
151,42
151,83
151,109
151,110
151,149
151,43
151,138
151,142
151,116
151,101
151,139
151,104
151,141
151,27
151,4
151,18
151,64
151,8
151,23
151,139
151,108
151,130
151,141
151,3
151,147
151,61
151,2
151,56
151,51
151,55
151,62
151,109
151,101
151,26
151,7
151,137
151,25
151,103
151,55
151,126
151,73
151,44
151,131
151,25
151,132
151,32
151,48
151,107
151,90
151,43
151,72
151,103
151,126
151,95
151,111
151,112
151,97
151,73
151,134
151,87
151,96
151,68
151,127
151,132
151,13
151,139
151,117
151,19
151,146
151,123
151,145
151,33
151,82
151,105
151,7
151,73
151,101
151,121
151,97
151,4
151,82
151,130
151,77
151,110
151,98
151,41
151,110
151,108
151,15
151,147
151,102
151,81
151,146
151,46
151,17
151,54
151,49
151,105
151,22
151,84
151,120
151,2
151,3
151,90
151,106
151,86
151,125
151,89
151,39
151,110
151,61
151,42
151,75
151,42
151,43
151,13
151,92
151,4
151,40
151,84
151,138
151,136
151,34
151,97
151,35
151,149
151,18
151,5
151,117
151,132
151,69
151,77
151,35
151,2
151,100
151,59
151,51
151,62
151,7
151,144
151,129
151,139
151,18
151,96
151,52
151,113
151,106
151,80
151,109
151,46
151,56
151,128
151,145
151,81
151,72
151,1
151,147
151,53
151,115
151,67
151,140
151,124
151,141
151,45
151,65
151,15
151,99
151,136
151,58
151,28
151,11
151,144
151,109
151,109
151,150
151,124
151,33
151,101
151,51
151,69
151,58
151,48
151,114
151,81
151,121
151,28
151,138
151,16
151,73
151,50
151,133
151,100
151,64
151,149
151,69
151,103
151,97
151,112
151,35
151,123
151,63
151,73
151,7
151,126
151,121
151,103
151,78
151,33
151,17
151,78
151,11
151,144
151,75
151,98
151,74
151,49
151,61
151,67
151,115
151,144
151,59
151,6
151,119
151,77
151,90
151,68
151,101
151,56
151,44
151,123
151,23
151,142
151,33
151,26
151,134
151,2
151,23
151,113
151,32
151,136
151,124
151,126
151,123
151,100
151,5
151,61
151,72
151,111
151,69
151,103
151,20
151,50
151,62
151,89
151,108
151,103
151,18
151,36
151,47
151,143
151,101
151,20
151,22
151,19
151,8
151,110
151,82
151,66
151,80
151,62
151,86
151,83
151,93
151,60
151,99
151,84
151,57
151,39
151,84
151,36
151,8
151,33
151,45
151,33
151,130
151,132
151,148
151,32
151,13
151,36
151,32
151,29
151,1
151,131
151,45
151,133
151,11
151,61
151,37
151,6
151,103
151,83
151,104
151,55
151,145
151,89
151,41
151,81
151,38
151,92
151,143
151,33
151,31
151,45
151,150
151,22
151,64
151,47
151,83
