Left,Right
148,1139
22,639
75,969
18,744
101,413
81,833
105,876
7,179
76,749
70,408
1,593
103,1185
134,437
121,420
103,382
33,857
31,1055
30,1232
143,876
106,1462
142,1088
117,603
15,1365
135,1127
10,859
46,1530
54,1339
48,1176
72,748
65,743
83,1311
120,244
97,270
16,282
50,1445
99,1164
108,795
131,1474
121,485
96,1457
102,568
3,1360
94,1344
84,1385
110,649
145,412
94,1535
77,1363
132,1337
42,1087
117,446
147,736
90,312
129,1126
62,1429
43,621
34,1339
120,388
129,510
50,281
66,1241
123,1053
139,1083
22,1149
120,1305
138,773
146,756
102,450
8,544
128,396
26,995
38,621
140,1428
136,1191
114,869
114,375
66,152
80,1304
61,394
104,1186
26,1194
64,1077
119,1153
90,347
75,243
17,196
84,1147
81,359
96,1169
64,1537
144,220
82,1264
107,457
101,176
29,1309
47,653
2,1467
94,1087
41,957
44,1028
85,1318
111,1048
139,1598
84,551
146,765
33,1073
97,292
74,1256
96,1473
99,976
38,1412
112,157
22,797
52,961
45,1388
139,556
59,680
33,721
109,997
15,1415
67,1384
109,820
72,1524
40,228
76,289
50,1262
26,165
31,511
138,1229
34,616
43,658
114,660
83,802
101,244
124,557
136,1582
4,608
75,1637
138,852
26,336
124,1492
148,644
48,962
117,585
27,1165
7,1608
71,803
131,580
108,1093
118,579
37,1543
19,1242
65,1569
28,226
133,1587
144,685
109,644
65,835
49,1470
118,1395
61,1516
54,493
70,1116
114,1057
99,743
52,1564
141,266
125,1641
78,1028
70,701
145,354
145,899
143,885
89,587
111,1366
114,1574
99,642
143,378
53,934
104,1310
46,615
126,1580
69,1061
15,239
1,853
130,1111
89,1338
140,380
138,1022
145,1591
47,1595
111,455
116,473
51,702
102,1549
37,210
11,645
81,991
141,1634
37,1421
26,416
83,1282
134,878
66,1388
22,1382
97,509
129,569
143,1312
58,169
32,1482
90,511
126,1541
57,1272
45,1330
69,1372
72,1506
61,942
50,946
74,1295
17,952
28,764
53,237
41,843
64,427
129,1491
110,244
91,334
70,848
39,621
8,1424
100,1215
138,1379
13,778
16,854
139,876
15,275
14,1149
89,1598
14,262
142,1446
119,396
48,1442
25,1507
99,603
142,1168
54,1078
93,579
10,352
109,1019
8,1194
99,1100
41,420
8,428
71,915
1,1130
21,1052
74,1134
77,1591
60,436
6,589
45,759
33,1216
50,485
67,522
118,175
8,766
101,1236
27,346
43,412
52,799
1,201
124,1542
107,326
121,1339
94,1006
135,971
38,1575
139,1507
71,1564
103,1647
35,631
97,186
93,949
87,182
54,503
102,1392
57,1072
39,544
99,1030
91,1524
39,256
122,1379
100,873
69,1528
26,1323
1,1049
107,393
61,1639
37,1248
34,1293
148,410
84,993
72,188
140,1570
112,1290
125,157
70,929
19,1462
76,1231
141,1384
20,1099
138,1203
3,439
13,1098
119,1030
100,407
13,1135
133,400
85,1559
77,1362
61,921
148,1196
37,650
26,1180
78,1170
34,1310
118,691
62,749
53,495
108,652
100,1090
93,272
69,1431
33,873
107,770
104,286
92,1247
98,402
98,1260
97,528
128,580
123,1043
34,174
59,1004
56,269
112,1491
59,1313
75,1124
61,1177
72,165
64,634
40,1097
80,1178
68,1316
74,1203
72,555
61,409
49,1449
106,1012
88,794
2,1102
43,810
134,357
44,404
149,1430
65,528
44,876
1,516
136,1606
70,1305
103,386
145,1053
34,1144
17,1617
66,992
91,1464
147,979
143,362
59,1132
23,524
84,1302
104,1122
125,1486
76,855
56,1214
63,909
70,566
135,264
74,490
125,915
74,1162
95,1226
48,1573
25,354
63,450
72,1471
47,879
56,168
21,829
90,962
3,1139
121,1105
29,463
26,1272
84,436
71,634
24,1496
25,745
112,861
142,1087
47,565
131,158
97,1215
13,639
129,714
10,1508
46,1424
125,563
122,1632
103,686
89,1417
129,1543
66,1005
64,1157
90,471
21,914
13,492
24,289
84,753
121,1354
101,421
80,863
48,1210
27,594
54,356
104,1211
56,946
80,444
41,1150
118,465
6,409
41,868
101,410
114,337
83,885
26,1496
21,1202
15,474
110,1158
29,807
91,265
93,1298
34,806
122,1272
16,269
121,1614
57,280
80,253
91,834
122,268
56,809
2,1085
147,1008
110,886
131,1576
113,1007
145,184
50,951
136,1196
133,377
120,352
81,855
97,1337
122,1266
97,1192
122,784
12,311
7,559
21,710
116,1553
83,563
132,527
113,1310
111,254
46,458
58,1346
51,709
17,1086
49,1536
72,862
106,1336
137,901
35,429
120,1149
99,731
26,1212
103,675
144,264
46,1320
121,449
37,1042
134,281
108,1629
105,1044
11,462
56,1276
9,1012
103,818
58,710
118,1610
114,168
28,1362
23,208
107,703
77,988
81,428
104,983
24,617
26,340
143,1328
146,202
98,813
84,1247
117,748
58,518
129,373
128,716
1,1591
1,381
1,743
1,664
1,1145
1,554
1,425
1,1301
1,1317
1,906
1,841
1,468
1,855
1,431
1,243
1,472
1,1317
1,1072
1,1412
1,220
1,1115
1,741
1,806
1,269
1,1613
1,992
1,405
1,1122
1,466
1,1232
1,831
1,264
1,528
1,1095
1,1448
1,677
1,295
1,318
1,997
1,981
1,1103
1,822
1,239
1,1423
1,1149
1,1616
1,637
1,866
1,877
1,1380
1,1043
1,1231
1,1288
1,354
1,1409
1,1124
1,953
1,781
1,1092
1,647
1,1461
1,838
1,763
1,1101
1,1572
1,851
1,242
1,235
1,623
1,924
1,424
1,871
1,269
1,539
1,932
1,744
1,630
1,1458
1,879
1,1631
1,619
1,435
1,1561
1,910
1,739
1,370
1,270
1,1311
1,1598
1,1383
1,1591
1,966
1,1377
1,367
1,1069
1,1576
1,1511
1,323
1,441
1,1108
1,736
1,839
1,1243
1,1616
1,335
1,478
1,998
1,301
1,1441
1,1628
1,1127
1,864
1,209
1,1234
1,886
1,889
1,586
1,1373
1,216
1,1002
1,502
1,1065
1,1230
1,646
1,1557
1,309
1,1362
1,1628
1,1621
1,428
1,1494
1,1566
1,666
1,740
1,1638
1,523
1,737
1,887
1,843
1,1029
1,407
1,771
1,634
1,1501
1,503
1,787
1,678
1,1208
1,1357
1,1156
1,500
1,438
1,831
1,514
1,1281
1,1486
1,601
1,1023
1,1162
1,1362
1,1114
1,1206
1,891
1,583
1,833
1,350
1,1140
1,1533
1,434
1,194
1,1446
1,543
1,1563
1,801
1,1183
1,901
1,563
1,1102
1,1422
1,803
1,903
1,318
1,1278
1,987
1,1362
1,1403
1,277
1,1124
1,1282
1,697
1,1324
1,274
1,1038
1,240
1,542
1,1177
1,1427
1,1017
1,1450
1,453
1,736
1,442
1,747
1,713
1,278
1,700
1,824
1,1101
1,440
1,1445
1,625
1,762
1,216
1,1331
1,289
1,884
1,515
1,560
1,256
1,1155
1,1572
1,1187
1,1077
1,466
1,1049
1,940
1,206
1,1186
1,933
1,349
1,1144
1,956
1,1142
1,748
1,279
1,586
1,299
1,167
1,1393
1,1504
1,546
1,1590
1,419
1,821
1,917
1,295
1,1338
1,1534
1,1250
1,756
1,1012
1,954
1,1565
1,506
1,1600
1,793
1,1598
1,944
1,503
1,293
1,1089
1,178
1,1297
1,1510
1,1163
1,488
1,1096
1,409
1,186
1,1439
1,884
1,686
1,700
1,1194
1,1608
1,480
1,1461
1,827
1,692
1,1324
1,515
1,957
1,596
1,483
1,795
1,341
1,806
1,1501
1,1123
1,893
1,1633
1,1277
1,1550
1,401
1,666
1,457
1,904
1,1450
1,608
1,1416
1,840
1,1482
1,1615
1,1029
1,1592
1,361
1,932
1,692
1,1612
1,1490
1,713
1,1335
1,1166
1,1329
1,232
1,357
1,1106
1,225
1,1015
1,1138
1,1554
1,1619
1,1352
1,268
1,1409
1,329
1,1171
1,1332
1,1266
1,921
1,1385
1,1010
1,948
1,523
1,602
1,1366
1,176
1,378
1,1612
1,187
1,523
1,692
1,1139
1,1302
1,1031
1,1569
1,845
1,572
1,1509
1,381
1,1387
1,1225
1,796
1,957
1,1625
1,673
1,1025
1,919
1,379
1,1369
1,1575
1,1299
1,1005
1,907
1,290
1,1554
1,687
1,676
1,897
1,543
1,366
1,1118
1,153
1,1145
1,938
1,1198
1,925
1,488
1,1433
1,552
1,1604
1,740
1,1305
1,1238
1,1470
1,872
1,846
1,1468
1,294
1,1529
1,1259
1,1257
1,824
1,1370
1,1387
1,1511
1,1203
1,264
1,228
1,1164
1,1088
1,706
1,420
1,1485
1,1075
1,474
1,300
1,1102
1,1354
1,916
1,1326
1,421
1,683
1,805
1,1146
1,1192
1,190
1,1404
1,1205
1,1144
1,493
1,1541
1,1171
1,735
1,389
1,1027
1,831
1,242
1,603
1,244
1,913
1,157
1,1631
1,524
1,369
1,1637
1,876
1,702
1,311
1,1135
1,528
1,155
1,1371
1,231
1,900
1,245
1,757
1,356
1,1305
1,1041
1,541
1,1331
1,1058
1,1002
1,1034
1,779
1,558
1,541
1,350
1,1508
1,1077
1,538
1,1024
1,793
1,271
1,909
1,1349
1,1092
1,301
1,1074
1,227
1,996
1,1184
1,666
1,1596
1,1042
1,560
1,1410
1,343
1,301
1,1555
1,247
1,842
1,924
1,1623
1,393
1,273
1,1434
1,839
1,1438
1,546
1,369
1,369
1,1502
1,363
1,1388
1,831
1,588
1,660
1,255
