Left,Right
10,1060
135,298
4,506
39,852
117,1047
111,579
115,242
75,356
64,1263
94,598
20,152
8,446
5,1406
142,1425
76,790
17,1016
106,655
116,1565
124,1144
46,1174
51,1054
29,205
112,445
42,1524
135,588
99,771
5,1197
68,976
5,1257
73,246
99,297
58,906
130,1233
121,409
58,1400
80,1039
35,1554
113,1002
19,1321
83,944
26,1616
149,1417
22,373
56,745
15,199
25,1054
63,228
32,1421
116,757
15,1436
87,609
137,1238
47,1514
13,446
92,1029
87,893
53,431
46,1468
100,1471
117,429
35,282
128,256
107,435
100,694
121,1478
98,313
24,1272
112,1092
94,503
113,1613
114,1383
23,669
143,393
8,1376
64,468
121,387
94,1421
72,349
139,1058
99,1642
86,300
112,1647
108,403
139,1308
140,806
32,564
54,216
136,1491
19,965
67,417
10,720
47,1617
71,185
90,885
52,1125
4,261
49,940
115,177
4,660
36,1336
6,1527
75,1400
115,1191
83,532
72,891
118,261
56,1127
95,1261
79,1391
51,385
118,580
30,430
3,1280
106,192
18,1042
118,616
11,1582
109,988
130,1016
22,227
26,1646
137,522
124,725
110,1388
85,288
6,241
50,432
119,955
44,834
56,1578
117,1502
21,616
135,982
46,295
54,1171
77,938
93,189
128,490
51,1233
93,1584
83,1347
48,1579
96,850
109,1299
115,791
142,1240
77,845
32,1402
141,972
18,817
90,1129
12,743
52,443
56,264
41,316
87,822
129,1278
109,1312
17,397
137,163
19,1501
35,1333
98,1461
68,1416
115,556
110,1210
114,711
138,939
55,1385
10,1519
71,1514
148,1314
20,1229
130,970
139,725
122,250
62,343
120,1628
7,978
125,1175
143,1244
62,1012
139,354
60,1362
145,151
83,283
38,1529
7,1404
87,1103
131,1212
79,323
15,851
63,1515
36,325
127,1304
58,1310
115,644
34,490
95,350
25,929
93,494
12,248
68,1607
39,1375
28,1288
84,1322
136,488
96,436
37,905
66,701
63,649
137,776
118,575
114,607
96,799
20,1163
57,1536
56,854
113,1022
102,197
75,1417
122,624
39,402
130,794
144,851
71,977
38,338
149,788
46,998
40,922
25,1595
44,401
37,333
37,1569
149,1414
60,335
53,1155
98,1465
143,1536
18,355
2,1216
83,979
131,167
109,294
40,969
67,660
127,941
148,1480
93,860
108,1113
98,789
32,1532
144,1287
33,1342
42,1314
44,814
34,549
40,1357
141,311
21,669
116,1504
79,282
113,155
44,461
112,424
133,1428
99,919
118,1033
146,690
16,286
128,1439
66,512
104,462
34,1194
31,983
98,724
22,425
128,730
99,1078
106,283
121,1444
29,382
132,1436
46,1060
67,329
96,642
20,818
127,1275
100,901
120,1314
112,1344
100,215
34,153
1,1492
132,1476
137,1104
101,929
82,913
47,1138
127,1136
115,1485
90,445
98,280
112,1385
114,799
113,231
64,1140
80,261
141,1253
22,621
96,602
1,533
62,1505
134,703
3,977
147,1159
90,1586
106,1611
6,1081
81,1123
75,523
74,986
66,1058
73,227
37,277
47,940
84,374
116,700
58,1514
42,152
137,1417
144,1420
111,1614
107,385
53,765
122,733
27,391
130,1249
108,1590
62,1300
53,1369
53,1135
122,1003
146,1340
142,1428
55,159
30,1135
112,940
140,459
137,185
12,1450
105,1478
65,330
94,843
58,178
92,888
48,1097
29,754
132,1499
25,1328
87,1314
115,204
74,1113
14,709
144,270
52,272
5,928
64,708
142,300
78,315
144,180
115,785
3,648
92,1009
61,1288
118,379
4,666
139,1241
24,1127
130,880
35,1527
15,1047
19,658
53,1470
81,166
108,1140
102,479
126,1078
19,1561
109,1339
11,278
139,277
27,1196
103,369
5,1330
135,204
133,1594
81,564
28,1402
147,1597
15,1185
75,1529
78,990
114,1611
102,290
39,1148
105,445
91,503
59,300
77,747
82,1006
8,1345
129,1049
87,1021
95,767
1,818
16,745
58,923
4,836
64,1646
54,657
144,1495
65,1337
131,475
13,1565
29,624
134,1566
144,1169
3,189
135,183
18,1457
122,215
118,458
35,664
121,946
31,1329
89,1634
125,398
104,1166
123,1237
19,857
66,615
94,489
51,999
17,702
144,1626
87,966
73,371
99,1132
33,789
26,1300
102,196
137,1424
6,416
112,864
48,1615
24,219
109,998
44,1334
38,1541
71,1208
71,548
143,452
27,1228
33,1287
126,519
145,818
13,328
102,1080
132,197
62,1013
95,1088
115,406
148,1617
142,1170
39,1428
9,1500
49,1152
145,636
76,1095
11,327
38,1221
22,924
75,1117
77,1621
47,993
103,477
145,934
124,1213
30,1009
110,576
41,324
83,225
32,1596
143,445
97,675
21,662
73,1352
137,332
6,728
118,1631
103,823
105,992
36,177
52,260
130,528
37,1183
140,975
80,293
127,354
112,777
113,601
148,671
91,1237
30,1062
1,892
80,1050
117,1175
64,1305
80,1176
106,860
102,1478
84,1399
42,211
82,452
64,1419
65,1519
55,943
66,535
107,1133
140,598
15,1590
69,674
61,1245
148,718
43,407
39,1646
131,1403
21,841
46,1289
23,1469
141,733
106,1191
1,970
1,1083
1,1386
1,596
1,1548
1,1342
1,1515
1,1042
1,431
1,819
1,309
1,1513
1,579
1,904
1,1308
1,1245
1,1474
1,889
1,1574
1,1207
1,1648
1,900
1,185
1,246
1,1070
1,1643
1,1647
1,286
1,615
1,1501
1,1368
1,1447
1,859
1,1406
1,249
1,887
1,1526
1,875
1,866
1,1417
1,1087
1,1439
1,1602
1,1177
1,405
1,1633
1,568
1,695
1,1223
1,627
1,198
1,576
1,773
1,464
1,155
1,827
1,895
1,1086
1,1179
1,1084
1,757
1,1091
1,944
1,1351
1,200
1,1310
1,598
1,294
1,310
1,323
1,1364
1,365
1,803
1,282
1,526
1,764
1,1130
1,809
1,1316
1,550
1,537
1,456
1,767
1,926
1,1390
1,1185
1,1149
1,375
1,1505
1,311
1,947
1,702
1,1618
1,1295
1,1407
1,1485
1,1188
1,694
1,347
1,477
1,547
1,1510
1,397
1,1467
1,860
1,1140
1,422
1,1473
1,1007
1,338
1,525
1,406
1,1122
1,649
1,1039
1,864
1,738
1,1346
1,726
1,748
1,690
1,512
1,207
1,1329
1,504
1,259
1,1541
1,1163
1,1056
1,572
1,1263
1,1100
1,1432
1,337
1,1237
1,428
1,623
1,946
1,370
1,1563
1,176
1,339
1,1347
1,984
1,639
1,1377
1,791
1,553
1,979
1,1446
1,1288
1,924
1,957
1,330
1,1242
1,387
1,968
1,801
1,762
1,1103
1,416
1,740
1,1125
1,284
1,262
1,1356
1,1525
1,680
1,1067
1,799
1,1138
1,184
1,707
1,1615
1,471
1,958
1,333
1,604
1,881
1,503
1,965
1,222
1,243
1,1571
1,544
1,1181
1,1333
1,610
1,916
1,1490
1,443
1,450
1,158
1,511
1,1400
1,378
1,670
1,1518
1,918
1,1257
1,335
1,459
1,1352
1,1032
1,618
1,1426
1,524
1,389
1,1420
1,1114
1,563
1,379
1,1413
1,1117
1,1008
1,665
1,645
1,913
1,1313
1,1160
1,861
1,1455
1,1341
1,193
1,1568
1,741
1,785
1,1229
1,301
1,1214
1,1319
1,938
1,1071
1,756
1,582
1,888
1,1153
1,636
1,587
1,919
1,777
1,444
1,1079
1,874
1,880
1,940
1,1422
1,1284
1,1609
1,565
1,192
1,724
1,1064
1,1478
1,1604
1,733
1,1559
1,779
1,313
1,674
1,281
1,159
1,1418
1,160
1,990
1,460
1,920
1,481
1,1057
1,581
1,978
1,788
1,927
1,747
1,1280
1,814
1,1389
1,1476
1,312
1,997
1,691
1,1576
1,274
1,520
1,267
1,1494
1,1477
1,210
1,1167
1,170
1,1209
1,1176
1,961
1,344
1,910
1,1031
1,1443
1,996
1,912
1,911
1,1127
1,425
1,1014
1,921
1,1154
1,1152
1,1622
1,1419
1,1101
1,622
1,1121
1,1248
1,298
1,194
1,661
1,923
1,408
1,693
1,1573
1,1629
1,688
1,377
1,868
1,1226
1,1590
1,1416
1,1191
1,216
1,952
1,393
1,1120
1,797
1,1348
1,404
1,433
1,164
1,882
1,635
1,845
1,1094
1,1158
1,386
1,454
1,373
1,1040
1,1359
1,1321
1,1387
1,1312
1,1026
1,732
1,705
1,502
1,914
1,538
1,789
1,181
1,865
1,1199
1,426
1,174
1,327
1,1511
1,1254
1,908
1,1554
1,1221
1,1266
1,244
1,1601
1,1357
1,849
1,1471
1,663
1,578
1,385
1,1157
1,928
1,1285
1,595
1,954
1,602
1,1298
1,509
1,621
1,1169
1,554
1,891
1,374
1,1098
1,530
1,1164
1,826
1,1616
1,513
1,238
1,1126
1,1075
1,850
1,1608
1,950
1,1293
1,1183
1,392
1,1628
1,1398
1,710
1,1635
1,1053
1,1517
1,1391
1,278
1,1431
1,1151
1,1024
1,648
1,855
1,356
1,1282
1,1588
1,515
1,534
1,436
1,825
1,161
1,603
1,499
1,299
1,227
1,939
1,752
1,359
1,1261
1,1366
1,573
1,417
1,628
1,1241
1,341
1,929
1,743
1,448
1,1133
1,1105
1,1497
1,816
1,804
1,1043
1,1520
1,390
1,847
1,637
1,1475
1,1556
1,1449
1,751
1,1380
1,1482
1,584
1,848
1,1089
1,1033
1,355
1,948
1,1202
1,964
1,714
1,1250
1,254
1,619
1,295
1,461
1,998
1,490
1,672
1,642
1,624
1,549
1,455
1,394
1,334
1,1367
1,1369
1,1112
1,429
1,1646
1,319
1,1102
1,483
1,1479
1,1146
1,427
1,383
1,1550
1,166
1,1065
1,843
1,1225
1,566
1,902
